ts,userId,sessionId,page,auth,method,status,level,itemInSession,location,userAgent,lastName,firstName,registration,gender,artist,song,length
1541058489000,,1455,Home,Logged Out,GET,200,paid,325,,,,,,,,,
1541058490000,,1455,Login,Logged Out,PUT,307,paid,326,,,,,,,,,
1541058628000,,1423,Home,Logged Out,GET,200,paid,0,,,,,,,,,
1541058629000,,1423,Login,Logged Out,PUT,307,paid,1,,,,,,,,,
1541059172000,,1405,Home,Logged Out,GET,200,free,2,,,,,,,,,
1541059173000,,1405,Login,Logged Out,PUT,307,free,3,,,,,,,,,
1541060275000,,1486,Home,Logged Out,GET,200,paid,53,,,,,,,,,
1541060315000,,1486,Home,Logged Out,GET,200,paid,54,,,,,,,,,
1541060316000,,1486,Login,Logged Out,PUT,307,paid,55,,,,,,,,,
1541060694000,,1369,Home,Logged Out,GET,200,paid,35,,,,,,,,,
1541060695000,,1369,Login,Logged Out,PUT,307,paid,36,,,,,,,,,
1541064654000,,1486,Home,Logged Out,GET,200,paid,79,,,,,,,,,
1541064655000,,1486,Login,Logged Out,PUT,307,paid,80,,,,,,,,,
1541065997000,,1263,Home,Logged Out,GET,200,free,0,,,,,,,,,
1541066051000,,1263,Home,Logged Out,GET,200,free,1,,,,,,,,,
1541066052000,,1263,Login,Logged Out,PUT,307,free,2,,,,,,,,,
1541066106000,,1380,Login,Logged Out,PUT,307,free,0,,,,,,,,,
1541066858000,,1312,Login,Logged Out,PUT,307,free,0,,,,,,,,,
1541067266000,,1455,Home,Logged Out,GET,200,paid,369,,,,,,,,,
1541067458000,,1455,Help,Logged Out,GET,200,paid,370,,,,,,,,,
1541067459000,,1455,Login,Logged Out,PUT,307,paid,371,,,,,,,,,
1541067674000,,1455,Home,Logged Out,GET,200,paid,375,,,,,,,,,
1541067675000,,1455,Login,Logged Out,PUT,307,paid,376,,,,,,,,,
1541068364000,,1462,Home,Logged Out,GET,200,paid,152,,,,,,,,,
1541068365000,,1462,Login,Logged Out,PUT,307,paid,153,,,,,,,,,
1541068412000,,1429,Home,Logged Out,GET,200,paid,131,,,,,,,,,
1541068413000,,1429,Login,Logged Out,PUT,307,paid,132,,,,,,,,,
1541069024000,,1483,Home,Logged Out,GET,200,paid,0,,,,,,,,,
1541069176000,,1483,Home,Logged Out,GET,200,paid,1,,,,,,,,,
1541069177000,,1483,Login,Logged Out,PUT,307,paid,2,,,,,,,,,
1541070173000,,1263,Home,Logged Out,GET,200,free,23,,,,,,,,,
1541070232000,,1263,Home,Logged Out,GET,200,free,24,,,,,,,,,
1541070281000,,1263,About,Logged Out,GET,200,free,25,,,,,,,,,
1541070282000,,1263,Login,Logged Out,PUT,307,free,26,,,,,,,,,
1541070710000,,1309,Home,Logged Out,GET,200,free,86,,,,,,,,,
1541070711000,,1309,Login,Logged Out,PUT,307,free,87,,,,,,,,,
1541072123000,,1405,Home,Logged Out,GET,200,free,68,,,,,,,,,
1541072136000,,1405,Help,Logged Out,GET,200,free,69,,,,,,,,,
1541072137000,,1405,Login,Logged Out,PUT,307,free,70,,,,,,,,,
1541073032000,,1312,Home,Logged Out,GET,200,free,31,,,,,,,,,
1541073033000,,1312,Login,Logged Out,PUT,307,free,32,,,,,,,,,
1541075449000,,1389,Home,Logged Out,GET,200,free,3,,,,,,,,,
1541075449000,,1389,Home,Logged Out,GET,200,free,4,,,,,,,,,
1541075450000,,1389,Login,Logged Out,PUT,307,free,5,,,,,,,,,
1541077047000,,1484,Home,Logged Out,GET,200,paid,117,,,,,,,,,
1541077121000,,1484,Home,Logged Out,GET,200,paid,118,,,,,,,,,
1541077122000,,1484,Login,Logged Out,PUT,307,paid,119,,,,,,,,,
1541077184000,,153,About,Guest,GET,200,free,0,,,,,,,,,
1541077289000,,153,Home,Guest,GET,200,free,1,,,,,,,,,
1541077328000,,153,Register,Guest,GET,200,free,2,,,,,,,,,
1541077347000,,153,Help,Guest,GET,200,free,3,,,,,,,,,
1541077365000,,153,Home,Guest,GET,200,free,4,,,,,,,,,
1541077619000,,153,Register,Guest,GET,200,free,5,,,,,,,,,
1541078331000,,1263,Home,Logged Out,GET,200,free,61,,,,,,,,,
1541085991000,,1492,Home,Logged Out,GET,200,paid,23,,,,,,,,,
1541085992000,,1492,Login,Logged Out,PUT,307,paid,24,,,,,,,,,
1541088836000,,1484,Home,Logged Out,GET,200,paid,171,,,,,,,,,
1541088837000,,1484,Login,Logged Out,PUT,307,paid,172,,,,,,,,,
1541092730000,,166,Login,Logged Out,PUT,307,free,0,,,,,,,,,
1541093672000,,1271,Home,Logged Out,GET,200,paid,401,,,,,,,,,
1541093673000,,1271,Login,Logged Out,PUT,307,paid,402,,,,,,,,,
1541094253000,,1203,Home,Logged Out,GET,200,paid,2,,,,,,,,,
1541094254000,,1203,Login,Logged Out,PUT,307,paid,3,,,,,,,,,
1541094541000,,1429,Home,Logged Out,GET,200,paid,257,,,,,,,,,
1541094542000,,1429,Login,Logged Out,PUT,307,paid,258,,,,,,,,,
1541094712000,,1458,Home,Logged Out,GET,200,free,39,,,,,,,,,
1541094713000,,1458,Login,Logged Out,PUT,307,free,40,,,,,,,,,
1541096026000,,1481,Home,Logged Out,GET,200,free,7,,,,,,,,,
1541096027000,,1481,Login,Logged Out,PUT,307,free,8,,,,,,,,,
1541098149000,,1483,Home,Logged Out,GET,200,paid,149,,,,,,,,,
1541098150000,,1483,Login,Logged Out,PUT,307,paid,150,,,,,,,,,
1541098206000,,1494,Home,Logged Out,GET,200,paid,16,,,,,,,,,
1541098207000,,1494,Login,Logged Out,PUT,307,paid,17,,,,,,,,,
1541099647000,,1478,Home,Logged Out,GET,200,paid,5,,,,,,,,,
1541099648000,,1478,Login,Logged Out,PUT,307,paid,6,,,,,,,,,
1541102014000,,1225,Home,Logged Out,GET,200,free,11,,,,,,,,,
1541102015000,,1225,Login,Logged Out,PUT,307,free,12,,,,,,,,,
1541102089000,,1225,Home,Logged Out,GET,200,free,15,,,,,,,,,
1541102151000,,1225,About,Logged Out,GET,200,free,16,,,,,,,,,
1541103399000,,1203,Home,Logged Out,GET,200,paid,47,,,,,,,,,
1541103400000,,1203,Login,Logged Out,PUT,307,paid,48,,,,,,,,,
1541107278000,,1271,Home,Logged Out,GET,200,paid,465,,,,,,,,,
1541107364000,,1271,About,Logged Out,GET,200,paid,466,,,,,,,,,
1541107412000,,1271,Home,Logged Out,GET,200,paid,467,,,,,,,,,
1541107413000,,1271,Login,Logged Out,PUT,307,paid,468,,,,,,,,,
1541107417000,,1464,Home,Logged Out,GET,200,paid,2,,,,,,,,,
1541107418000,,1464,Login,Logged Out,PUT,307,paid,3,,,,,,,,,
1541108950000,,1483,Home,Logged Out,GET,200,paid,205,,,,,,,,,
1541109059000,,1483,Home,Logged Out,GET,200,paid,206,,,,,,,,,
1541109060000,,1483,Login,Logged Out,PUT,307,paid,207,,,,,,,,,
1541110518000,,1490,Home,Logged Out,GET,200,paid,0,,,,,,,,,
1541110519000,,1490,Login,Logged Out,PUT,307,paid,1,,,,,,,,,
1541111287000,,1429,Home,Logged Out,GET,200,paid,339,,,,,,,,,
1541111340000,,1429,Home,Logged Out,GET,200,paid,340,,,,,,,,,
1541111469000,,1429,Home,Logged Out,GET,200,paid,341,,,,,,,,,
1541111470000,,1429,Login,Logged Out,PUT,307,paid,342,,,,,,,,,
1541111886000,,1203,Home,Logged Out,GET,200,paid,91,,,,,,,,,
1541111887000,,1203,Login,Logged Out,PUT,307,paid,92,,,,,,,,,
1541115710000,,1482,Home,Logged Out,GET,200,paid,19,,,,,,,,,
1541115718000,,1482,Home,Logged Out,GET,200,paid,20,,,,,,,,,
1541115719000,,1482,Login,Logged Out,PUT,307,paid,21,,,,,,,,,
1541116587000,,1203,Home,Logged Out,GET,200,paid,115,,,,,,,,,
1541116588000,,1203,Login,Logged Out,PUT,307,paid,116,,,,,,,,,
1541116832000,,1429,Home,Logged Out,GET,200,paid,367,,,,,,,,,
1541116847000,,1429,Home,Logged Out,GET,200,paid,368,,,,,,,,,
1541116848000,,1429,Login,Logged Out,PUT,307,paid,369,,,,,,,,,
1541118320000,,1203,Home,Logged Out,GET,200,paid,128,,,,,,,,,
1541118440000,,1203,Help,Logged Out,GET,200,paid,129,,,,,,,,,
1541118441000,,1203,Login,Logged Out,PUT,307,paid,130,,,,,,,,,
1541118526000,,1455,Home,Logged Out,GET,200,paid,607,,,,,,,,,
1541118527000,,1455,Login,Logged Out,PUT,307,paid,608,,,,,,,,,
1541119487000,,1429,Home,Logged Out,GET,200,paid,389,,,,,,,,,
1541119489000,,1429,Home,Logged Out,GET,200,paid,390,,,,,,,,,
1541119490000,,1429,Login,Logged Out,PUT,307,paid,391,,,,,,,,,
1541119544000,,1503,Home,Logged Out,GET,200,paid,79,,,,,,,,,
1541119545000,,1503,Login,Logged Out,PUT,307,paid,80,,,,,,,,,
1541119935000,,1346,Home,Logged Out,GET,200,free,29,,,,,,,,,
1541120034000,,1493,Home,Logged Out,GET,200,paid,83,,,,,,,,,
1541120035000,,1493,Login,Logged Out,PUT,307,paid,84,,,,,,,,,
1541123801000,,1446,Home,Logged Out,GET,200,paid,0,,,,,,,,,
1541123802000,,1446,Login,Logged Out,PUT,307,paid,1,,,,,,,,,
1541124537000,,1318,Home,Logged Out,GET,200,free,16,,,,,,,,,
1541124616000,,1318,Home,Logged Out,GET,200,free,17,,,,,,,,,
1541125545000,,1396,Home,Logged Out,GET,200,paid,37,,,,,,,,,
1541125546000,,1396,Login,Logged Out,PUT,307,paid,38,,,,,,,,,
1541127097000,,1493,Home,Logged Out,GET,200,paid,115,,,,,,,,,
1541127154000,,1325,Home,Logged Out,GET,200,paid,145,,,,,,,,,
1541127155000,,1325,Login,Logged Out,PUT,307,paid,146,,,,,,,,,
1541128516000,,1494,Home,Logged Out,GET,200,paid,159,,,,,,,,,
1541128517000,,1494,Login,Logged Out,PUT,307,paid,160,,,,,,,,,
1541129669000,,1325,Home,Logged Out,GET,200,paid,162,,,,,,,,,
1541129670000,,1325,Help,Logged Out,GET,200,paid,163,,,,,,,,,
1541129671000,,1325,Login,Logged Out,PUT,307,paid,164,,,,,,,,,
1541131702000,,1464,Home,Logged Out,GET,200,paid,127,,,,,,,,,
1541131703000,,1464,Login,Logged Out,PUT,307,paid,128,,,,,,,,,
1541131955000,,1482,Home,Logged Out,GET,200,paid,105,,,,,,,,,
1541131967000,,1482,Help,Logged Out,GET,200,paid,106,,,,,,,,,
1541131968000,,1482,Login,Logged Out,PUT,307,paid,107,,,,,,,,,
1541132969000,,1396,Home,Logged Out,GET,200,paid,76,,,,,,,,,
1541132970000,,1396,Login,Logged Out,PUT,307,paid,77,,,,,,,,,
1541133678000,,1527,Home,Logged Out,GET,200,free,0,,,,,,,,,
1541139258000,,1464,Home,Logged Out,GET,200,paid,168,,,,,,,,,
1541139259000,,1464,Login,Logged Out,PUT,307,paid,169,,,,,,,,,
1541139343000,,1429,Home,Logged Out,GET,200,paid,479,,,,,,,,,
1541139344000,,1429,Login,Logged Out,PUT,307,paid,480,,,,,,,,,
1541140626000,,1483,Home,Logged Out,GET,200,paid,358,,,,,,,,,
1541140627000,,1483,Login,Logged Out,PUT,307,paid,359,,,,,,,,,
1541143027000,,1486,Home,Logged Out,GET,200,paid,443,,,,,,,,,
1541143028000,,1486,Login,Logged Out,PUT,307,paid,444,,,,,,,,,
1541148530000,,1483,Home,Logged Out,GET,200,paid,398,,,,,,,,,
1541148531000,,1483,Login,Logged Out,PUT,307,paid,399,,,,,,,,,
1541154716000,,1407,Home,Logged Out,GET,200,free,0,,,,,,,,,
1541154717000,,1407,Login,Logged Out,PUT,307,free,1,,,,,,,,,
1541156472000,,1416,Home,Logged Out,GET,200,free,32,,,,,,,,,
1541156473000,,1416,Login,Logged Out,PUT,307,free,33,,,,,,,,,
1541156764000,,1429,Home,Logged Out,GET,200,paid,557,,,,,,,,,
1541156914000,,1429,About,Logged Out,GET,200,paid,558,,,,,,,,,
1541156915000,,1429,Login,Logged Out,PUT,307,paid,559,,,,,,,,,
1541164922000,,1531,Login,Logged Out,PUT,307,free,0,,,,,,,,,
1541165238000,,1383,Home,Logged Out,GET,200,paid,8,,,,,,,,,
1541165239000,,1383,Login,Logged Out,PUT,307,paid,9,,,,,,,,,
1541166235000,,1416,Home,Logged Out,GET,200,paid,73,,,,,,,,,
1541166499000,,1416,Help,Logged Out,GET,200,paid,74,,,,,,,,,
1541166500000,,1416,Login,Logged Out,PUT,307,paid,75,,,,,,,,,
1541167111000,,1452,Home,Logged Out,GET,200,free,73,,,,,,,,,
1541167150000,,1452,Home,Logged Out,GET,200,free,74,,,,,,,,,
1541167151000,,1452,Login,Logged Out,PUT,307,free,75,,,,,,,,,
1541169255000,,1429,Home,Logged Out,GET,200,paid,625,,,,,,,,,
1541169256000,,1429,Login,Logged Out,PUT,307,paid,626,,,,,,,,,
1541171576000,,1506,Home,Guest,GET,200,free,0,,,,,,,,,
1541171598000,,1506,Register,Guest,GET,200,free,1,,,,,,,,,
1541171599000,,1506,Submit Registration,Guest,PUT,307,free,2,,,,,,,,,
1541174079000,,154,Home,Guest,GET,200,free,0,,,,,,,,,
1541174095000,,154,Register,Guest,GET,200,free,1,,,,,,,,,
1541174155000,,154,Register,Guest,GET,200,free,2,,,,,,,,,
1541174156000,,154,Submit Registration,Guest,PUT,307,free,3,,,,,,,,,
1541175235000,,1494,Home,Logged Out,GET,200,paid,348,,,,,,,,,
1541175236000,,1494,Login,Logged Out,PUT,307,paid,349,,,,,,,,,
1541175877000,,1506,Home,Logged Out,GET,200,free,27,,,,,,,,,
1541176002000,,1447,Home,Logged Out,GET,200,paid,48,,,,,,,,,
1541176003000,,1447,Login,Logged Out,PUT,307,paid,49,,,,,,,,,
1541176694000,,1395,About,Logged Out,GET,200,free,0,,,,,,,,,
1541176695000,,1395,Login,Logged Out,PUT,307,free,1,,,,,,,,,
1541177935000,,1445,Home,Logged Out,GET,200,paid,57,,,,,,,,,
1541177936000,,1445,Login,Logged Out,PUT,307,paid,58,,,,,,,,,
1541177954000,,1501,Home,Logged Out,GET,200,paid,54,,,,,,,,,
1541177955000,,1501,Login,Logged Out,PUT,307,paid,55,,,,,,,,,
1541178603000,,1395,Home,Logged Out,GET,200,free,14,,,,,,,,,
1541179098000,,1446,Home,Logged Out,GET,200,paid,270,,,,,,,,,
1541179099000,,1446,Login,Logged Out,PUT,307,paid,271,,,,,,,,,
1541179648000,,1516,Home,Logged Out,GET,200,free,17,,,,,,,,,
1541179649000,,1516,Login,Logged Out,PUT,307,free,18,,,,,,,,,
1541179739000,,1494,Home,Logged Out,GET,200,paid,371,,,,,,,,,
1541179740000,,1494,Login,Logged Out,PUT,307,paid,372,,,,,,,,,
1541183054000,,1516,Home,Logged Out,GET,200,free,35,,,,,,,,,
1541183997000,,1333,Home,Logged Out,GET,200,paid,136,,,,,,,,,
1541183997000,,1333,Help,Logged Out,GET,200,paid,137,,,,,,,,,
1541183998000,,1333,Login,Logged Out,PUT,307,paid,138,,,,,,,,,
1541184600000,,154,Home,Logged Out,GET,200,free,61,,,,,,,,,
1541184614000,,154,Help,Logged Out,GET,200,free,62,,,,,,,,,
1541184650000,,154,Home,Logged Out,GET,200,free,63,,,,,,,,,
1541184651000,,154,Login,Logged Out,PUT,307,free,64,,,,,,,,,
1541185429000,,154,Home,Logged Out,GET,200,free,72,,,,,,,,,
1541185430000,,154,Login,Logged Out,PUT,307,free,73,,,,,,,,,
1541186356000,,1333,Home,Logged Out,GET,200,paid,153,,,,,,,,,
1541186357000,,1333,Login,Logged Out,PUT,307,paid,154,,,,,,,,,
1541186602000,,1445,Home,Logged Out,GET,200,paid,99,,,,,,,,,
1541186682000,,1445,Home,Logged Out,GET,200,paid,100,,,,,,,,,
1541186745000,,1445,About,Logged Out,GET,200,paid,101,,,,,,,,,
1541186746000,,1445,Login,Logged Out,PUT,307,paid,102,,,,,,,,,
1541188675000,,1553,Home,Logged Out,GET,200,paid,13,,,,,,,,,
1541188691000,,1553,Home,Logged Out,GET,200,paid,14,,,,,,,,,
1541188820000,,1553,Home,Logged Out,GET,200,paid,15,,,,,,,,,
1541188821000,,1553,Login,Logged Out,PUT,307,paid,16,,,,,,,,,
1541189654000,,154,Home,Logged Out,GET,200,free,98,,,,,,,,,
1541189655000,,154,Login,Logged Out,PUT,307,free,99,,,,,,,,,
1541191206000,,1407,Home,Logged Out,GET,200,paid,175,,,,,,,,,
1541191207000,,1407,Login,Logged Out,PUT,307,paid,176,,,,,,,,,
1541196188000,,1218,Home,Logged Out,GET,200,paid,0,,,,,,,,,
1541196189000,,1218,Login,Logged Out,PUT,307,paid,1,,,,,,,,,
1541197016000,,1494,Home,Logged Out,GET,200,paid,453,,,,,,,,,
1541197017000,,1494,Login,Logged Out,PUT,307,paid,454,,,,,,,,,
1541197239000,,1494,Home,Logged Out,GET,200,paid,458,,,,,,,,,
1541197240000,,1494,Login,Logged Out,PUT,307,paid,459,,,,,,,,,
1541197636000,,1501,Home,Logged Out,GET,200,paid,146,,,,,,,,,
1541197637000,,1501,Login,Logged Out,PUT,307,paid,147,,,,,,,,,
1541197972000,,1483,Home,Logged Out,GET,200,paid,640,,,,,,,,,
1541197973000,,1483,Login,Logged Out,PUT,307,paid,641,,,,,,,,,
1541201979000,,1509,Home,Logged Out,GET,200,free,0,,,,,,,,,
1541201980000,,1509,Login,Logged Out,PUT,307,free,1,,,,,,,,,
1541202859000,,1513,Home,Logged Out,GET,200,paid,37,,,,,,,,,
1541202913000,,1513,Help,Logged Out,GET,200,paid,38,,,,,,,,,
1541202923000,,1513,Home,Logged Out,GET,200,paid,39,,,,,,,,,
1541202924000,,1513,Login,Logged Out,PUT,307,paid,40,,,,,,,,,
1541203032000,,1483,Home,Logged Out,GET,200,paid,670,,,,,,,,,
1541203813000,,1407,Home,Logged Out,GET,200,paid,231,,,,,,,,,
1541203814000,,1407,Login,Logged Out,PUT,307,paid,232,,,,,,,,,
1541203883000,,1218,Home,Logged Out,GET,200,paid,41,,,,,,,,,
1541203885000,,1218,Help,Logged Out,GET,200,paid,42,,,,,,,,,
1541203886000,,1218,Home,Logged Out,GET,200,paid,43,,,,,,,,,
1541203887000,,1218,Login,Logged Out,PUT,307,paid,44,,,,,,,,,
1541207544000,,1532,Home,Logged Out,GET,200,paid,0,,,,,,,,,
1541207545000,,1532,Login,Logged Out,PUT,307,paid,1,,,,,,,,,
1541208252000,,1554,Home,Logged Out,GET,200,free,33,,,,,,,,,
1541208253000,,1554,Login,Logged Out,PUT,307,free,34,,,,,,,,,
1541211819000,,1446,Home,Logged Out,GET,200,paid,418,,,,,,,,,
1541211820000,,1446,Login,Logged Out,PUT,307,paid,419,,,,,,,,,
1541212490000,,1218,Home,Logged Out,GET,200,paid,83,,,,,,,,,
1541212491000,,1218,Login,Logged Out,PUT,307,paid,84,,,,,,,,,
1541214766000,,1548,Home,Logged Out,GET,200,paid,17,,,,,,,,,
1541214771000,,1548,Home,Logged Out,GET,200,paid,18,,,,,,,,,
1541214772000,,1548,Login,Logged Out,PUT,307,paid,19,,,,,,,,,
1541214786000,,1556,Home,Logged Out,GET,200,paid,13,,,,,,,,,
1541214787000,,1556,Login,Logged Out,PUT,307,paid,14,,,,,,,,,
1541215178000,,1513,Home,Logged Out,GET,200,paid,100,,,,,,,,,
1541215179000,,1513,Login,Logged Out,PUT,307,paid,101,,,,,,,,,
1541217887000,,1544,Home,Logged Out,GET,200,paid,190,,,,,,,,,
1541217888000,,1544,Login,Logged Out,PUT,307,paid,191,,,,,,,,,
1541218927000,,1554,Home,Logged Out,GET,200,free,83,,,,,,,,,
1541218928000,,1333,Home,Logged Out,GET,200,paid,317,,,,,,,,,
1541218928000,,1554,Login,Logged Out,PUT,307,free,84,,,,,,,,,
1541218929000,,1333,Login,Logged Out,PUT,307,paid,318,,,,,,,,,
1541219622000,,1542,Home,Logged Out,GET,200,paid,58,,,,,,,,,
1541219623000,,1542,Login,Logged Out,PUT,307,paid,59,,,,,,,,,
1541220969000,,1446,Home,Logged Out,GET,200,paid,463,,,,,,,,,
1541220970000,,1446,Login,Logged Out,PUT,307,paid,464,,,,,,,,,
1541222312000,,1542,Home,Logged Out,GET,200,paid,76,,,,,,,,,
1541222313000,,1542,Login,Logged Out,PUT,307,paid,77,,,,,,,,,
1541222596000,,1218,Home,Logged Out,GET,200,paid,135,,,,,,,,,
1541222597000,,1218,Login,Logged Out,PUT,307,paid,136,,,,,,,,,
1541222706000,,1532,Home,Logged Out,GET,200,paid,78,,,,,,,,,
1541222707000,,1532,Login,Logged Out,PUT,307,paid,79,,,,,,,,,
1541222737000,,1532,Home,Logged Out,GET,200,paid,82,,,,,,,,,
1541222738000,,1532,Login,Logged Out,PUT,307,paid,83,,,,,,,,,
1541222747000,,1474,Home,Logged Out,GET,200,paid,277,,,,,,,,,
1541222748000,,1474,Login,Logged Out,PUT,307,paid,278,,,,,,,,,
1541223430000,,1542,Home,Logged Out,GET,200,paid,85,,,,,,,,,
1541223465000,,1542,About,Logged Out,GET,200,paid,86,,,,,,,,,
1541223506000,,1542,Home,Logged Out,GET,200,paid,87,,,,,,,,,
1541223507000,,1542,Login,Logged Out,PUT,307,paid,88,,,,,,,,,
1541223556000,,1544,Home,Logged Out,GET,200,paid,219,,,,,,,,,
1541223557000,,1544,Login,Logged Out,PUT,307,paid,220,,,,,,,,,
1541235216000,,1461,Home,Logged Out,GET,200,paid,8,,,,,,,,,
1541235217000,,1461,Login,Logged Out,PUT,307,paid,9,,,,,,,,,
1541235867000,,1017,Login,Logged Out,PUT,307,free,0,,,,,,,,,
1541235893000,,1017,Home,Logged Out,GET,200,free,4,,,,,,,,,
1541235894000,,1017,Login,Logged Out,PUT,307,free,5,,,,,,,,,
1541236060000,,1461,Home,Logged Out,GET,200,paid,16,,,,,,,,,
1541236061000,,1461,Login,Logged Out,PUT,307,paid,17,,,,,,,,,
1541236214000,,1537,Home,Logged Out,GET,200,paid,99,,,,,,,,,
1541236215000,,1537,Login,Logged Out,PUT,307,paid,100,,,,,,,,,
1541236292000,,1544,Home,Logged Out,GET,200,paid,290,,,,,,,,,
1541236293000,,1544,Login,Logged Out,PUT,307,paid,291,,,,,,,,,
1541239049000,,1017,Home,Logged Out,GET,200,free,27,,,,,,,,,
1541239050000,,1017,Help,Logged Out,GET,200,free,28,,,,,,,,,
1541241584000,,1542,Home,Logged Out,GET,200,paid,170,,,,,,,,,
1541241585000,,1542,Login,Logged Out,PUT,307,paid,171,,,,,,,,,
1541243893000,,1551,Home,Logged Out,GET,200,paid,24,,,,,,,,,
1541243894000,,1551,Login,Logged Out,PUT,307,paid,25,,,,,,,,,
1541251765000,,1542,Home,Logged Out,GET,200,paid,226,,,,,,,,,
1541251766000,,1542,Login,Logged Out,PUT,307,paid,227,,,,,,,,,
1541252264000,,1546,Home,Logged Out,GET,200,paid,11,,,,,,,,,
1541252278000,,1546,Home,Logged Out,GET,200,paid,12,,,,,,,,,
1541252279000,,1546,Login,Logged Out,PUT,307,paid,13,,,,,,,,,
1541253894000,,1521,Home,Logged Out,GET,200,paid,63,,,,,,,,,
1541253895000,,1521,Login,Logged Out,PUT,307,paid,64,,,,,,,,,
1541254950000,,1537,Home,Logged Out,GET,200,paid,190,,,,,,,,,
1541254951000,,1537,Login,Logged Out,PUT,307,paid,191,,,,,,,,,
1541255027000,,1548,Home,Logged Out,GET,200,paid,210,,,,,,,,,
1541255054000,,1548,Help,Logged Out,GET,200,paid,211,,,,,,,,,
1541255058000,,1548,Home,Logged Out,GET,200,paid,212,,,,,,,,,
1541255059000,,1548,Login,Logged Out,PUT,307,paid,213,,,,,,,,,
1541259434000,,1414,Home,Logged Out,GET,200,paid,20,,,,,,,,,
1541259435000,,1414,Login,Logged Out,PUT,307,paid,21,,,,,,,,,
1541261992000,,1537,Home,Logged Out,GET,200,paid,229,,,,,,,,,
1541261993000,,1537,Login,Logged Out,PUT,307,paid,230,,,,,,,,,
1541263286000,,1524,Home,Logged Out,GET,200,paid,22,,,,,,,,,
1541263287000,,1524,Login,Logged Out,PUT,307,paid,23,,,,,,,,,
1541263532000,,1524,Home,Logged Out,GET,200,paid,27,,,,,,,,,
1541263533000,,1524,Login,Logged Out,PUT,307,paid,28,,,,,,,,,
1541266339000,,1521,Home,Logged Out,GET,200,paid,121,,,,,,,,,
1541266340000,,1521,Login,Logged Out,PUT,307,paid,122,,,,,,,,,
1541266525000,,1335,Home,Logged Out,GET,200,free,13,,,,,,,,,
1541270503000,,1414,Home,Logged Out,GET,200,paid,76,,,,,,,,,
1541270504000,,1414,Login,Logged Out,PUT,307,paid,77,,,,,,,,,
1541272406000,,1393,Home,Logged Out,GET,200,paid,11,,,,,,,,,
1541272407000,,1393,Login,Logged Out,PUT,307,paid,12,,,,,,,,,
1541275293000,,1393,Home,Logged Out,GET,200,paid,28,,,,,,,,,
1541275294000,,1393,Login,Logged Out,PUT,307,paid,29,,,,,,,,,
1541275485000,,1548,Home,Logged Out,GET,200,paid,303,,,,,,,,,
1541275486000,,1548,Login,Logged Out,PUT,307,paid,304,,,,,,,,,
1541276368000,,1548,Home,Logged Out,GET,200,paid,310,,,,,,,,,
1541288145000,,1542,Home,Logged Out,GET,200,paid,390,,,,,,,,,
1541288146000,,1542,Login,Logged Out,PUT,307,paid,391,,,,,,,,,
1541288188000,,1591,Home,Logged Out,GET,200,paid,40,,,,,,,,,
1541288222000,,1591,About,Logged Out,GET,200,paid,41,,,,,,,,,
1541288223000,,1591,Login,Logged Out,PUT,307,paid,42,,,,,,,,,
1541291572000,,1354,Login,Logged Out,PUT,307,paid,0,,,,,,,,,
1541291999000,,1457,Home,Logged Out,GET,200,paid,6,,,,,,,,,
1541292000000,,1457,Login,Logged Out,PUT,307,paid,7,,,,,,,,,
1541292077000,,699,Login,Logged Out,PUT,307,free,0,,,,,,,,,
1541293137000,,1153,Home,Logged Out,GET,200,free,6,,,,,,,,,
1541293138000,,1153,Login,Logged Out,PUT,307,free,7,,,,,,,,,
1541293826000,,1537,Home,Logged Out,GET,200,paid,390,,,,,,,,,
1541293827000,,1537,Login,Logged Out,PUT,307,paid,391,,,,,,,,,
1541294085000,,1549,Home,Logged Out,GET,200,paid,166,,,,,,,,,
1541294086000,,1549,Login,Logged Out,PUT,307,paid,167,,,,,,,,,
1541296468000,,1393,Home,Logged Out,GET,200,paid,130,,,,,,,,,
1541296469000,,1393,Login,Logged Out,PUT,307,paid,131,,,,,,,,,
1541310776000,,1588,Home,Logged Out,GET,200,free,0,,,,,,,,,
1541311326000,,1538,Home,Logged Out,GET,200,paid,2,,,,,,,,,
1541311327000,,1538,Login,Logged Out,PUT,307,paid,3,,,,,,,,,
1541311355000,,1588,About,Logged Out,GET,200,free,1,,,,,,,,,
1541311447000,,1588,Home,Logged Out,GET,200,free,2,,,,,,,,,
1541314705000,,1594,Home,Logged Out,GET,200,paid,79,,,,,,,,,
1541314706000,,1594,Login,Logged Out,PUT,307,paid,80,,,,,,,,,
1541317315000,,1594,Home,Logged Out,GET,200,paid,93,,,,,,,,,
1541317508000,,1594,Home,Logged Out,GET,200,paid,94,,,,,,,,,
1541317509000,,1594,Login,Logged Out,PUT,307,paid,95,,,,,,,,,
1541325658000,,1594,Home,Logged Out,GET,200,paid,135,,,,,,,,,
1541326298000,,1594,Home,Logged Out,GET,200,paid,136,,,,,,,,,
1541326299000,,1594,Login,Logged Out,PUT,307,paid,137,,,,,,,,,
1541331037000,,1558,Home,Logged Out,GET,200,free,0,,,,,,,,,
1541331038000,,1558,Login,Logged Out,PUT,307,free,1,,,,,,,,,
1541336421000,,1538,Home,Logged Out,GET,200,paid,121,,,,,,,,,
